Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-03-02 12:36:33,13,Nadav Berkman,0,0,0,0,0.7700422,0.6697443
2025-03-02 13:23:58,24,Mason Stone,0,0,0,0,0.46835443,0.63210225
2025-03-02 13:32:15,27,Tomo Liou,0,0,0,0,0.74261606,0.6072443
2025-03-02 13:42:23,29,Gavin Abrahamson,0,0,0,0,0.9198312,0.5802557
2025-03-02 13:43:37,29,Gavin Abrahamson,0,0,0,0,0.6940928,0.78622156
