Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-03-01 13:38:31,3,Leo Narbonne,0,0,0,0,0.4092827,0.40553978
2025-03-01 13:47:30,6,Artie Aucoin,0,0,0,0,0.628692,0.7848011
2025-03-01 14:05:25,11,Roan Dunkerley,0,0,0,0,0.85021096,0.55397725
2025-03-01 14:09:59,11,Mason Stone,0,0,0,0,0.24261603,0.4112216
2025-03-01 14:45:48,19,Calan Kirkpatrick,0,0,0,0,0.061181433,0.44105113
